loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,income,Credit_Score,co_applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
1,Sex Not Available,0,type1,p3,1,0,0,236500,300.0,0,1,0,418000.0,0,pr,0,3300.0,835,1,5,1,75.13586957,south,0,1,39.0
1,Female,0,type2,p3,1,0,1,166500,360.0,1,0,0,808000.0,0,pr,0,5940.0,840,0,3,1,20.60643564,North,0,1,28.0
1,Male,0,type3,p4,1,0,0,166500,360.0,0,0,0,188000.0,0,pr,0,5760.0,644,0,5,1,88.56382979,North,0,0,39.0
1,Female,0,type1,p3,1,0,0,166500,300.0,0,0,0,308000.0,0,pr,0,2820.0,649,0,6,1,54.05844156,south,0,0,23.0
1,Male,0,type1,p4,1,0,0,306500,360.0,0,0,0,388000.0,0,pr,0,5400.0,754,0,2,1,78.99484536,North,0,1,30.0
1,Sex Not Available,0,type1,p2,1,0,0,216500,360.0,0,0,0,418000.0,0,pr,0,3360.0,714,0,6,1,51.79425837,south,0,0,34.0
1,Joint,0,type1,p3,1,0,0,486500,360.0,0,0,0,568000.0,0,pr,0,8280.0,611,1,3,0,85.65140845,North,0,0,40.0
0,Male,0,type1,p4,1,0,0,96500,180.0,0,0,0,128000.0,0,pr,0,4020.0,856,0,4,1,75.390625,North,0,0,47.0
1,Sex Not Available,0,type3,p4,1,0,0,276500,360.0,0,0,0,268000.0,0,pr,0,5760.0,776,1,5,1,103.1716418,south,0,1,39.0
1,Male,0,type2,p4,1,0,1,66500,360.0,0,0,0,418000.0,0,pr,0,2940.0,614,1,2,1,75.13586957,North,0,1,39.0
1,Female,0,type1,p4,1,0,0,146500,360.0,0,0,0,318000.0,0,pr,0,2760.0,806,0,2,1,46.06918239,North,0,0,49.0
1,Sex Not Available,0,type1,p4,1,0,0,386500,360.0,0,0,0,428000.0,0,pr,0,5400.0,625,1,2,1,90.30373832,south,0,1,37.0
1,Sex Not Available,0,type3,p4,1,0,0,266500,360.0,0,0,0,308000.0,0,pr,0,5760.0,766,1,5,1,86.52597403,south,0,0,39.0
1,Sex Not Available,1,type1,p3,1,0,0,236500,360.0,0,0,0,418000.0,0,pr,0,5400.0,567,1,2,1,75.13586957,south,0,1,39.0
1,Joint,1,type1,p3,1,0,0,296500,180.0,0,0,0,428000.0,0,pr,0,8760.0,694,1,4,1,69.27570093,North,0,0,43.0
1,Male,0,type1,p4,0,0,0,466500,360.0,0,0,0,558000.0,0,pr,0,4440.0,774,1,1,0,83.60215054,south,0,0,49.0
1,Female,0,type1,p3,1,0,0,176500,360.0,0,0,0,378000.0,0,pr,0,6000.0,719,0,4,1,46.69312169,North,0,0,44.0
1,Sex Not Available,1,type1,p4,1,0,0,186500,360.0,0,0,0,258000.0,0,pr,0,6180.0,770,1,5,1,72.28682171,south,0,0,26.0
1,Female,0,type1,p4,1,0,0,236500,360.0,1,0,0,368000.0,0,pr,0,6000.0,557,0,1,0,64.26630435,North,0,0,24.0
1,Sex Not Available,0,type1,p4,1,0,0,206500,216.0,1,0,0,348000.0,0,pr,0,3720.0,713,0,4,1,59.33908046,south,0,1,46.0
1,Sex Not Available,0,type3,p4,1,0,0,156500,360.0,0,0,1,158000.0,0,pr,0,5760.0,558,1,6,1,99.05063291,south,0,1,39.0
1,Male,0,type3,p3,1,0,0,76500,180.0,0,0,0,98000.0,0,pr,0,2280.0,729,0,5,1,78.06122449,central,0,1,20.0
1,Male,0,type2,p3,1,0,1,126500,180.0,0,0,0,158000.0,0,pr,0,4080.0,733,0,1,1,80.06329114,North,0,0,49.0
1,Female,0,type1,p1,1,0,0,376500,360.0,1,0,0,418000.0,0,pr,0,7980.0,831,1,1,1,75.13586957,south,0,1,39.0
0,Male,0,type1,p4,1,0,0,576500,240.0,0,0,0,688000.0,0,pr,0,7740.0,642,0,4,0,83.79360465,south,0,0,41.0
1,Joint,0,type1,p3,1,0,0,366500,360.0,0,0,0,628000.0,0,pr,0,3480.0,574,1,5,1,58.35987261,central,0,0,46.0
1,Joint,1,type1,p4,1,0,0,306500,360.0,0,0,0,338000.0,0,pr,0,7260.0,622,1,2,0,90.68047337,south,0,0,49.0
1,Joint,0,type2,p4,1,0,1,166500,360.0,0,0,0,418000.0,0,pr,0,3900.0,512,1,3,1,75.13586957,North,0,1,39.0
1,Sex Not Available,0,type1,p4,1,0,0,426500,360.0,0,0,0,418000.0,0,pr,0,8160.0,595,1,3,1,75.13586957,south,0,1,39.0
1,Sex Not Available,1,type1,p1,1,0,0,406500,360.0,0,0,0,468000.0,0,pr,0,16980.0,548,1,3,1,86.85897436,south,0,0,26.0
1,Male,0,type3,p3,1,0,0,156500,360.0,0,0,0,158000.0,0,pr,0,2340.0,605,0,5,1,99.05063291,North,0,0,23.0
1,Male,0,type1,p4,1,0,0,616500,360.0,0,0,0,688000.0,0,pr,0,10320.0,548,0,2,0,89.60755814,North,0,0,37.0
1,Sex Not Available,1,type1,p1,1,0,0,256500,360.0,0,0,0,288000.0,0,pr,0,7380.0,503,0,3,1,89.0625,south,0,0,39.0
1,Male,0,type3,p4,1,0,0,156500,360.0,0,0,0,168000.0,0,pr,0,5760.0,672,1,5,1,93.1547619,North,0,0,39.0
1,Joint,0,type3,p4,1,0,0,476500,360.0,0,0,0,558000.0,0,pr,0,5760.0,563,1,2,0,85.39426523,North,0,0,39.0
1,Male,1,type1,p4,1,0,0,366500,240.0,0,0,0,498000.0,0,pr,0,6420.0,758,0,2,0,73.59437751,south,0,0,42.0
1,Sex Not Available,0,type1,p4,1,0,0,256500,180.0,0,0,0,428000.0,0,pr,0,7020.0,769,0,5,1,59.92990654,south,0,0,39.0
1,Sex Not Available,0,type1,p4,1,0,0,266500,360.0,0,0,0,338000.0,0,pr,0,7080.0,818,0,4,1,78.84615385,south,0,0,20.0
1,Joint,0,type1,p3,1,0,0,566500,360.0,0,0,0,758000.0,0,pr,0,11280.0,812,1,1,0,74.73614776,North,0,0,37.0
1,Joint,1,type1,p3,1,0,0,566500,360.0,0,0,0,418000.0,0,pr,0,7440.0,844,1,4,1,75.13586957,south,0,1,39.0
1,Joint,0,type1,p3,0,1,0,86500,360.0,0,1,0,708000.0,0,pr,0,4560.0,610,1,4,1,12.21751412,North,0,0,49.0
1,Joint,0,type1,p4,1,0,0,406500,360.0,0,0,0,708000.0,0,pr,0,6180.0,797,1,5,1,57.41525424,North,0,0,35.0
1,Sex Not Available,0,type1,p3,1,0,0,256500,360.0,0,0,0,348000.0,0,pr,0,5580.0,562,1,6,1,73.70689655,south,0,0,31.0
1,Male,1,type1,p3,1,0,0,226500,360.0,0,0,0,288000.0,0,pr,0,4380.0,620,0,3,1,78.64583333,south,0,0,34.0
1,Male,0,type1,p4,1,0,0,326500,360.0,0,0,0,478000.0,0,pr,0,5340.0,767,0,5,1,68.30543933,North,0,0,36.0
1,Male,0,type1,p3,1,0,0,226500,180.0,0,0,0,418000.0,0,pr,0,9900.0,657,0,3,1,54.18660287,south,0,0,10.0
1,Female,0,type1,p4,1,0,0,226500,180.0,0,0,0,528000.0,0,pr,0,4080.0,743,1,4,1,42.89772727,south,0,0,45.0
1,Joint,0,type1,p4,1,0,0,546500,360.0,0,0,0,2608000.0,0,pr,0,21420.0,716,1,3,0,20.9547546,south,0,0,15.0
1,Female,0,type1,p3,1,0,0,176500,360.0,1,0,0,218000.0,0,pr,0,2160.0,722,0,1,1,80.96330275,North,0,0,41.0
1,Female,0,type1,p1,1,0,0,46500,360.0,0,0,0,48000.0,0,pr,0,660.0,900,0,0,1,96.875,North-East,0,0,44.0
1,Sex Not Available,0,type2,p3,1,0,1,426500,240.0,0,0,0,508000.0,0,pr,0,5460.0,697,0,2,1,83.95669291,south,0,0,51.0
1,Male,0,type1,p3,1,0,0,136500,240.0,0,0,0,208000.0,0,pr,0,2520.0,588,0,5,1,65.625,North,0,0,36.0
1,Male,0,type1,p3,1,0,0,286500,360.0,0,0,0,368000.0,0,pr,0,3720.0,711,0,2,1,77.85326087,North,0,0,43.0
1,Sex Not Available,0,type1,p1,1,0,0,566500,360.0,1,0,0,418000.0,0,pr,0,9120.0,801,1,2,1,75.13586957,south,0,1,39.0
1,Sex Not Available,0,type1,p3,1,0,0,86500,360.0,0,0,0,208000.0,0,pr,0,2160.0,578,0,6,1,41.58653846,south,0,0,39.0
1,Female,0,type1,p1,1,0,0,56500,360.0,1,0,0,58000.0,1,pr,1,2340.0,530,0,2,1,97.4137931,south,1,1,33.0
0,Joint,1,type3,p3,1,0,0,186500,240.0,0,0,0,228000.0,0,pr,0,7680.0,624,1,5,1,81.79824561,North,0,0,31.0
1,Joint,0,type1,p1,1,0,0,546500,360.0,0,0,0,738000.0,0,pr,0,13500.0,691,1,4,0,74.05149051,North,0,0,31.0
1,Joint,1,type1,p4,1,0,0,166500,360.0,0,0,0,258000.0,0,pr,0,5400.0,868,1,5,0,64.53488372,North,0,0,31.0
1,Female,0,type1,p1,0,0,0,256500,360.0,0,0,0,278000.0,0,pr,0,3600.0,554,0,1,0,92.26618705,North,0,0,36.0
1,Sex Not Available,0,type2,p4,1,0,1,126500,360.0,0,0,1,148000.0,0,pr,0,2880.0,653,0,5,1,85.47297297,south,0,1,42.0
1,Joint,0,type2,p4,1,0,1,326500,180.0,0,0,0,358000.0,0,pr,0,5820.0,785,1,2,1,91.20111732,North,0,0,49.0
1,Sex Not Available,0,type3,p3,1,0,0,206500,360.0,0,0,0,208000.0,0,pr,0,3000.0,716,1,5,1,99.27884615,south,0,0,60.0
1,Female,0,type2,p3,1,0,1,76500,240.0,0,0,0,98000.0,0,pr,0,1500.0,518,0,3,1,78.06122449,North,0,1,30.0
0,Sex Not Available,0,type1,p4,1,0,0,916500,360.0,0,0,0,2808000.0,0,ir,0,10800.0,723,0,2,1,32.63888889,south,0,1,49.0
1,Joint,0,type2,p2,1,0,1,56500,360.0,0,0,0,288000.0,0,pr,0,3540.0,780,1,5,1,19.61805556,North,0,0,48.0
1,Male,0,type1,p3,1,0,0,356500,360.0,0,0,0,528000.0,0,pr,0,3420.0,764,0,4,0,67.51893939,North,0,0,46.0
1,Joint,0,type1,p4,1,0,0,296500,360.0,0,0,0,728000.0,0,ir,0,9120.0,653,1,5,0,40.72802198,south,0,0,34.0
1,Joint,1,type1,p3,1,0,0,486500,360.0,0,0,0,1028000.0,0,pr,0,18720.0,635,1,2,0,47.32490272,North,0,0,20.0
1,Male,0,type1,p3,1,0,0,226500,180.0,0,0,0,368000.0,0,pr,0,5820.0,889,0,6,1,61.54891304,North,0,0,41.0
1,Female,0,type1,p4,1,0,0,606500,360.0,0,0,0,998000.0,0,pr,0,6900.0,624,1,2,0,60.77154309,North,0,0,46.0
1,Male,0,type1,p1,1,0,0,326500,360.0,0,0,0,338000.0,0,pr,0,5160.0,682,1,1,1,96.59763314,North,0,0,34.0
1,Male,0,type3,p3,1,0,0,126500,360.0,0,0,0,138000.0,0,pr,0,2880.0,822,0,5,1,91.66666667,central,0,0,44.0
1,Joint,1,type1,p4,1,0,0,486500,360.0,0,0,0,618000.0,0,pr,0,6060.0,703,1,3,0,78.72168285,North,0,0,41.0
1,Sex Not Available,0,type1,p3,1,0,0,286500,120.0,0,0,0,428000.0,0,pr,0,17040.0,625,1,2,1,66.93925234,south,0,0,26.0
1,Sex Not Available,0,type1,p1,1,0,0,116500,360.0,0,0,0,148000.0,0,pr,0,2640.0,713,1,5,1,78.71621622,south,0,0,49.0
1,Male,0,type1,p4,1,0,0,366500,360.0,0,0,0,1308000.0,0,pr,0,7320.0,581,1,5,0,28.01987768,south,0,0,24.0
1,Sex Not Available,1,type1,p3,1,0,0,116500,180.0,1,0,0,158000.0,0,pr,0,3000.0,560,0,2,1,73.73417722,south,0,0,44.0
1,Male,0,type1,p4,1,0,0,236500,180.0,0,0,0,398000.0,0,pr,0,7500.0,806,0,3,1,59.42211055,North,0,0,36.0
1,Female,0,type1,p3,1,0,0,306500,360.0,0,0,0,458000.0,0,pr,0,3480.0,527,1,5,1,66.92139738,North,0,0,37.0
1,Sex Not Available,0,type1,p4,1,0,0,236500,240.0,0,0,0,408000.0,0,pr,0,6480.0,803,0,4,1,57.96568627,south,0,0,41.0
1,Sex Not Available,0,type1,p4,1,0,0,146500,240.0,0,0,0,158000.0,0,pr,0,2280.0,890,0,2,1,92.72151899,south,0,1,60.0
1,Female,0,type1,p4,1,0,0,396500,360.0,0,0,0,588000.0,0,pr,0,6840.0,566,0,3,0,67.43197279,south,0,0,38.0
1,Sex Not Available,1,type1,p4,1,0,0,206500,360.0,0,0,0,278000.0,0,pr,0,6360.0,590,1,5,1,74.28057554,south,0,0,35.0
1,Male,0,type1,p4,1,0,0,486500,360.0,0,0,0,558000.0,0,pr,0,8460.0,584,0,2,0,87.18637993,North,0,0,31.0
1,Male,0,type2,p1,1,0,1,166500,360.0,0,0,0,168000.0,0,pr,0,2100.0,617,0,3,1,99.10714286,south,0,0,60.0
1,Male,1,type1,p3,1,0,0,136500,360.0,0,0,0,198000.0,0,pr,0,2520.0,537,0,1,1,68.93939394,North,0,0,41.0
1,Sex Not Available,0,type1,p1,0,0,0,186500,360.0,0,0,0,208000.0,0,pr,0,7140.0,834,1,3,1,89.66346154,south,0,0,40.0
1,Joint,0,type1,p4,0,0,0,476500,360.0,0,0,0,548000.0,0,pr,0,8640.0,747,1,4,0,86.95255474,North,0,0,44.0
0,Female,0,type2,p3,1,0,1,226500,360.0,0,0,0,278000.0,0,pr,0,3540.0,604,0,4,1,81.47482014,North,0,1,53.0
1,Sex Not Available,0,type1,p4,1,0,0,206500,324.0,0,0,0,268000.0,0,pr,0,4200.0,810,1,3,1,77.05223881,south,0,0,41.0
1,Male,0,type1,p1,1,0,0,166500,360.0,0,0,0,178000.0,0,pr,0,2820.0,503,0,4,0,93.53932584,North,0,0,40.0
1,Sex Not Available,0,type1,p4,1,0,0,106500,180.0,0,0,0,258000.0,0,pr,0,2700.0,709,0,5,1,41.27906977,south,0,1,47.0
1,Sex Not Available,0,type2,p4,0,0,1,216500,360.0,0,0,0,238000.0,0,pr,0,5760.0,832,0,4,1,90.96638655,south,0,0,39.0
1,Male,0,type1,p4,1,0,0,636500,360.0,0,0,0,778000.0,0,pr,0,8040.0,829,0,3,0,81.81233933,south,0,0,31.0
1,Joint,0,type1,p3,1,0,0,336500,360.0,0,0,0,598000.0,0,ir,0,8220.0,800,1,3,0,56.27090301,south,0,1,5.0
1,Male,0,type1,p1,1,0,0,216500,360.0,0,0,0,288000.0,0,ir,0,86400.0,540,0,4,0,75.17361111,south,0,0,8.0
1,Female,1,type1,p1,1,0,0,186500,360.0,0,0,0,418000.0,0,pr,0,2760.0,579,1,2,1,75.13586957,North,0,1,39.0
1,Joint,0,type1,p1,1,0,0,486500,360.0,0,0,0,618000.0,0,pr,0,9840.0,612,1,1,0,78.72168285,south,0,0,41.0
1,Male,0,type1,p4,1,0,0,406500,360.0,0,0,0,578000.0,0,pr,0,6420.0,622,0,3,0,70.32871972,North,0,0,42.0
1,Joint,0,type1,p4,1,0,0,406500,360.0,0,0,0,448000.0,0,pr,0,7620.0,576,1,1,1,90.73660714,North,0,0,40.0
1,Sex Not Available,0,type1,p4,1,0,0,566500,360.0,0,0,0,688000.0,0,pr,0,16560.0,500,1,2,0,82.34011628,south,0,0,35.0
1,Joint,0,type3,p4,1,0,0,516500,360.0,0,0,0,578000.0,0,pr,0,5760.0,667,1,1,1,89.35986159,North,0,0,39.0
1,Female,1,type2,p3,1,0,1,66500,360.0,0,0,0,418000.0,0,pr,0,2160.0,832,1,4,1,75.13586957,North,0,1,39.0
1,Female,0,type2,p4,1,0,1,306500,360.0,0,0,0,328000.0,0,pr,0,5760.0,754,0,5,0,93.44512195,North,0,0,39.0
1,Female,0,type1,p4,1,0,0,556500,360.0,0,0,0,748000.0,0,pr,0,10560.0,598,0,3,0,74.39839572,south,0,0,37.0
1,Male,0,type1,p3,1,0,0,116500,360.0,0,0,0,218000.0,0,pr,0,2700.0,607,0,3,1,53.44036697,central,0,0,42.0
1,Joint,0,type1,p1,1,0,0,276500,360.0,0,0,0,418000.0,0,ir,0,9780.0,884,1,2,0,75.13586957,North,0,1,39.0
1,Sex Not Available,0,type1,p3,1,0,0,286500,360.0,0,0,0,358000.0,0,pr,0,15840.0,518,0,3,1,80.02793296,south,0,1,18.0
1,Female,0,type1,p4,1,0,0,256500,360.0,0,0,0,338000.0,0,ir,0,8460.0,696,0,2,0,75.88757396,North,0,0,31.0
1,Male,0,type1,p1,1,0,0,436500,360.0,0,0,0,608000.0,0,pr,0,7500.0,575,0,2,0,71.79276316,North,0,0,40.0
1,Joint,0,type1,p1,1,0,0,86500,360.0,1,0,0,118000.0,0,ir,0,6720.0,641,1,3,1,73.30508475,North,0,0,49.0
1,Joint,0,type1,p1,1,0,0,456500,360.0,0,0,0,518000.0,0,pr,0,10740.0,803,1,1,0,88.12741313,North,0,1,25.0
1,Female,1,type2,p3,1,0,1,196500,360.0,0,0,0,228000.0,0,pr,0,2520.0,784,0,6,1,86.18421053,North,0,0,61.0
1,Male,0,type1,p4,1,0,0,666500,360.0,0,0,0,748000.0,0,pr,0,10020.0,515,0,1,0,89.10427807,North,0,0,43.0
1,Male,0,type1,p3,1,0,0,366500,360.0,1,0,0,588000.0,0,pr,0,3960.0,751,0,4,1,62.32993197,North,0,0,44.0
1,Male,0,type1,p3,1,0,0,186500,360.0,0,0,0,278000.0,0,pr,0,3240.0,760,0,2,1,67.08633094,North,0,0,31.0
1,Sex Not Available,0,type2,p1,1,0,1,256500,360.0,0,0,0,418000.0,0,pr,0,4200.0,558,1,2,1,75.13586957,south,0,1,39.0
1,Male,1,type1,p3,1,0,0,146500,360.0,0,0,0,158000.0,0,pr,0,2580.0,627,0,4,1,92.72151899,North-East,0,1,37.0
1,Female,0,type2,p3,1,0,1,66500,360.0,0,0,0,98000.0,0,pr,0,720.0,563,0,4,1,67.85714286,North,0,0,44.0
1,Joint,0,type1,p3,1,0,0,136500,240.0,0,0,0,228000.0,0,pr,0,8520.0,838,1,3,1,59.86842105,North,0,0,20.0
1,Male,0,type1,p3,1,0,0,456500,360.0,0,0,0,858000.0,0,pr,0,5280.0,875,0,4,0,53.20512821,North,0,0,43.0
1,Joint,0,type1,p3,1,0,0,656500,180.0,0,0,0,1088000.0,0,pr,0,11100.0,879,1,4,1,60.34007353,North,0,0,37.0
0,Male,0,type1,p3,0,0,0,906500,360.0,0,0,0,1358000.0,0,pr,0,19320.0,803,0,4,0,66.75257732,central,0,0,39.0
1,Sex Not Available,0,type1,p3,1,0,0,146500,360.0,0,0,0,198000.0,0,pr,0,3180.0,598,0,2,1,73.98989899,south,0,0,30.0
1,Male,0,type1,p3,1,0,0,316500,360.0,0,0,0,428000.0,0,pr,0,4320.0,871,0,3,1,73.94859813,North,0,0,44.0
1,Joint,0,type1,p4,1,0,0,226500,360.0,0,0,1,358000.0,0,pr,0,2040.0,576,1,4,1,63.26815642,North,0,1,56.0
1,Sex Not Available,0,type1,p1,1,0,0,86500,360.0,1,0,0,98000.0,0,pr,0,840.0,621,0,0,1,88.26530612,south,0,1,48.0
1,Joint,0,type1,p3,1,0,0,256500,360.0,0,0,0,598000.0,0,pr,0,6300.0,778,1,3,1,42.89297659,North,0,0,35.0
1,Joint,0,type1,p1,1,0,0,356500,360.0,0,0,0,428000.0,0,pr,0,7320.0,713,1,1,0,83.29439252,North,0,0,38.0
1,Sex Not Available,1,type3,p3,1,0,0,166500,360.0,0,0,0,248000.0,0,pr,0,4260.0,804,0,4,1,67.13709677,south,0,0,46.0
1,Female,0,type1,p3,1,0,0,136500,180.0,0,0,0,248000.0,0,pr,0,5040.0,532,0,4,1,55.04032258,North,0,0,42.0
0,Female,0,type1,p1,1,0,0,1046500,360.0,0,0,0,1748000.0,0,pr,0,21840.0,667,1,2,0,59.86842105,south,0,0,37.0
1,Joint,1,type3,p1,1,0,0,386500,360.0,0,0,0,398000.0,0,pr,0,10920.0,858,1,1,1,97.11055276,central,0,0,36.0
1,Female,0,type1,p4,1,0,0,126500,240.0,0,0,0,148000.0,0,pr,0,4380.0,661,0,2,1,85.47297297,North,0,0,21.0
1,Male,0,type2,p3,1,0,1,256500,360.0,0,0,1,308000.0,0,pr,0,4860.0,829,0,3,1,83.27922078,North,0,1,59.0
0,Sex Not Available,0,type3,p4,1,0,0,86500,180.0,1,0,0,148000.0,0,pr,0,4020.0,569,1,5,1,58.44594595,south,0,1,61.0
1,Male,0,type1,p3,1,0,0,306500,156.0,0,0,0,328000.0,0,pr,0,9060.0,565,0,4,1,93.44512195,North,0,1,48.0
1,Male,0,type1,p4,1,0,0,206500,240.0,0,1,0,258000.0,0,pr,0,3120.0,892,0,1,0,80.03875969,North,0,0,44.0
1,Female,0,type1,p3,1,0,0,226500,360.0,0,0,0,408000.0,0,pr,0,3180.0,824,0,4,0,55.51470588,North,0,0,44.0
1,Male,0,type3,p4,1,0,0,526500,360.0,0,0,0,538000.0,0,pr,0,5760.0,617,0,2,0,97.86245353,North,0,0,39.0
1,Sex Not Available,0,type1,p3,1,0,0,226500,360.0,0,0,0,248000.0,0,pr,0,3540.0,529,0,1,1,91.33064516,south,0,1,32.0
1,Male,0,type2,p4,1,0,1,316500,360.0,0,0,0,328000.0,0,pr,0,5760.0,630,0,2,0,96.49390244,North,0,0,39.0
1,Male,0,type1,p1,1,0,0,146500,360.0,0,0,0,228000.0,0,pr,0,3540.0,832,0,4,1,64.25438596,central,0,0,41.0
1,Sex Not Available,0,type1,p1,1,0,0,246500,360.0,0,0,0,308000.0,0,sr,0,28860.0,501,1,4,1,80.03246753,south,0,0,20.0
1,Joint,0,type1,p4,1,0,0,106500,180.0,0,0,0,418000.0,0,ir,0,5100.0,511,1,1,1,75.13586957,North,0,1,39.0
1,Male,0,type1,p2,1,0,0,96500,360.0,1,0,0,168000.0,0,pr,0,3120.0,658,0,4,1,57.44047619,North,0,0,46.0
1,Sex Not Available,0,type1,p4,0,0,0,76500,360.0,0,0,0,248000.0,0,pr,0,3900.0,529,0,5,1,30.84677419,south,0,0,35.0
1,Joint,0,type1,p4,1,0,0,606500,360.0,0,0,0,768000.0,0,pr,0,9840.0,564,1,4,0,78.97135417,central,0,0,45.0
1,Sex Not Available,0,type1,p4,1,0,0,126500,240.0,0,0,0,218000.0,0,sr,0,6060.0,543,1,4,1,58.02752294,south,0,0,28.0
1,Female,0,type3,p3,1,0,0,166500,360.0,1,0,0,138000.0,0,pr,0,2280.0,648,0,4,1,120.6521739,North,0,1,40.0
1,Male,0,type2,p4,1,0,1,96500,180.0,0,1,0,98000.0,0,pr,0,3360.0,780,0,3,1,98.46938776,North,0,0,40.0
1,Sex Not Available,0,type1,p4,1,0,0,156500,348.0,0,0,0,168000.0,0,pr,0,8160.0,559,0,2,1,93.1547619,south,0,0,38.0
1,Sex Not Available,0,type1,p3,0,1,0,256500,360.0,0,1,0,3008000.0,0,pr,0,16620.0,745,0,4,1,8.527260638,south,0,1,58.0
1,Female,0,type1,p3,1,0,0,136500,360.0,0,0,0,188000.0,0,pr,0,2100.0,540,1,4,1,72.60638298,North,0,0,43.0
1,Sex Not Available,0,type1,p3,1,0,0,166500,96.0,0,0,0,438000.0,0,pr,0,9060.0,670,1,4,1,38.01369863,south,0,0,31.0
1,Joint,0,type3,p4,1,0,0,346500,300.0,0,1,0,358000.0,0,pr,0,5760.0,849,1,1,0,96.7877095,south,0,0,39.0
1,Female,0,type3,p1,1,0,0,156500,360.0,0,0,0,158000.0,0,pr,0,2280.0,696,0,5,1,99.05063291,south,0,0,44.0
1,Female,0,type2,p4,1,0,1,296500,360.0,0,0,0,318000.0,0,pr,0,60.0,504,0,4,1,93.23899371,North,0,1,11.0
1,Joint,0,type1,p3,1,0,0,446500,360.0,1,0,0,758000.0,0,ir,0,5640.0,618,1,4,0,58.90501319,central,0,0,46.0
0,Sex Not Available,0,type1,p1,1,0,0,756500,360.0,0,0,0,1998000.0,0,pr,0,37200.0,711,1,4,1,37.86286286,south,0,0,21.0
1,Sex Not Available,0,type1,p4,1,0,0,466500,360.0,0,0,0,908000.0,0,ir,0,2640.0,837,0,5,0,51.37665198,North,0,1,37.0
1,Female,0,type1,p3,1,0,0,376500,360.0,0,0,0,998000.0,0,pr,0,10380.0,768,1,5,1,37.7254509,North,0,0,27.0
1,Female,0,type1,p3,1,0,0,536500,360.0,1,0,0,1098000.0,0,pr,0,10440.0,769,0,4,1,48.86156648,south,0,0,21.0
1,Sex Not Available,0,type1,p3,1,0,0,246500,240.0,0,0,0,318000.0,0,pr,0,6120.0,787,1,3,1,77.51572327,south,0,0,44.0
0,Joint,1,type1,p1,1,0,0,396500,360.0,0,0,0,418000.0,0,pr,0,9840.0,692,1,2,1,94.85645933,North,0,0,37.0
1,Male,0,type1,p1,0,0,0,466500,360.0,0,0,0,498000.0,0,pr,0,7260.0,782,1,1,0,93.6746988,North,0,0,36.0
1,Male,0,type1,p3,1,0,0,266500,360.0,0,0,0,418000.0,0,pr,0,2220.0,662,0,3,0,63.75598086,central,0,0,47.0
1,Sex Not Available,0,type1,p3,1,0,0,256500,180.0,0,0,0,338000.0,0,pr,0,7140.0,633,1,2,1,75.88757396,south,0,0,40.0
1,Female,0,type1,p3,1,0,0,426500,360.0,0,0,0,708000.0,0,pr,0,10440.0,587,0,2,1,60.24011299,North,0,0,11.0
1,Sex Not Available,0,type1,p3,1,0,0,216500,360.0,1,0,0,368000.0,0,pr,0,960.0,680,0,2,1,58.83152174,south,0,1,39.0
1,Sex Not Available,0,type1,p4,1,0,0,416500,360.0,0,0,0,418000.0,0,pr,0,6000.0,607,1,2,0,75.13586957,south,0,1,39.0
1,Sex Not Available,0,type1,p3,0,0,0,106500,360.0,0,0,0,418000.0,0,pr,0,1680.0,850,1,4,1,75.13586957,south,0,1,39.0
1,Male,0,type1,p1,1,0,0,556500,360.0,0,0,0,868000.0,0,sr,0,13320.0,884,0,3,0,64.11290323,south,0,0,45.0
1,Female,0,type1,p4,1,0,0,246500,180.0,0,0,0,548000.0,0,pr,0,9300.0,622,0,4,0,44.98175182,North,0,1,20.0
1,Sex Not Available,0,type1,p1,1,0,0,486500,360.0,0,0,0,418000.0,0,pr,0,8520.0,630,1,3,1,75.13586957,south,0,1,39.0
1,Male,0,type1,p1,1,0,0,486500,360.0,0,0,0,418000.0,0,pr,0,9180.0,751,1,1,1,75.13586957,North,0,1,39.0
1,Male,0,type1,p1,1,0,0,606500,360.0,0,0,0,648000.0,0,pr,0,7380.0,607,0,1,0,93.59567901,central,0,0,38.0
1,Sex Not Available,1,type1,p1,1,0,0,156500,360.0,0,0,0,158000.0,0,pr,0,4080.0,577,0,3,1,99.05063291,south,0,0,40.0
1,Sex Not Available,0,type1,p3,1,0,0,276500,180.0,0,0,0,408000.0,0,pr,0,9960.0,800,1,3,1,67.76960784,south,0,0,33.0
1,Sex Not Available,0,type1,p3,1,0,0,106500,300.0,0,0,0,178000.0,0,ir,0,1380.0,535,0,3,1,59.83146067,south,0,0,18.0
1,Male,0,type1,p4,1,0,0,556500,360.0,0,0,0,658000.0,0,pr,0,9900.0,519,0,1,0,84.57446809,North,0,0,32.0
1,Sex Not Available,0,type1,p4,1,0,0,286500,360.0,0,0,0,418000.0,0,pr,0,5040.0,845,1,6,1,68.54066986,south,0,0,37.0
1,Sex Not Available,0,type1,p4,1,0,0,316500,360.0,0,0,0,418000.0,0,pr,0,3720.0,848,0,5,1,75.71770335,south,0,0,40.0
1,Female,0,type1,p3,1,0,0,186500,180.0,0,0,0,258000.0,0,pr,0,7320.0,709,0,3,1,72.28682171,south,0,0,20.0
